"Activities" "ID" "tBodyAcc-mean()-X" "tBodyAcc-mean()-Y" "tBodyAcc-mean()-Z" "tGravityAcc-mean()-X" "tGravityAcc-mean()-Y" "tGravityAcc-mean()-Z" "tBodyAccJerk-mean()-X" "tBodyAccJerk-mean()-Y" "tBodyAccJerk-mean()-Z" "tBodyGyro-mean()-X" "tBodyGyro-mean()-Y" "tBodyGyro-mean()-Z" "tBodyGyroJerk-mean()-X" "tBodyGyroJerk-mean()-Y" "tBodyGyroJerk-mean()-Z" "tBodyAccMag-mean()" "tGravityAccMag-mean()" "tBodyAccJerkMag-mean()" "tBodyGyroMag-mean()" "tBodyGyroJerkMag-mean()" "fBodyAcc-mean()-X" "fBodyAcc-mean()-Y" "fBodyAcc-mean()-Z" "fBodyAcc-meanFreq()-X" "fBodyAcc-meanFreq()-Y" "fBodyAcc-meanFreq()-Z" "fBodyAccJerk-mean()-X" "fBodyAccJerk-mean()-Y" "fBodyAccJerk-mean()-Z" "fBodyAccJerk-meanFreq()-X" "fBodyAccJerk-meanFreq()-Y" "fBodyAccJerk-meanFreq()-Z" "fBodyGyro-mean()-X" "fBodyGyro-mean()-Y" "fBodyGyro-mean()-Z" "fBodyGyro-meanFreq()-X" "fBodyGyro-meanFreq()-Y" "fBodyGyro-meanFreq()-Z" "fBodyAccMag-mean()" "fBodyAccMag-meanFreq()" "fBodyBodyAccJerkMag-mean()" "fBodyBodyAccJerkMag-meanFreq()" "fBodyBodyGyroMag-mean()" "fBodyBodyGyroMag-meanFreq()" "fBodyBodyGyroJerkMag-mean()" "fBodyBodyGyroJerkMag-meanFreq()" "tBodyAcc-std()-X" "tBodyAcc-std()-Y" "tBodyAcc-std()-Z" "tGravityAcc-std()-X" "tGravityAcc-std()-Y" "tGravityAcc-std()-Z" "tBodyAccJerk-std()-X" "tBodyAccJerk-std()-Y" "tBodyAccJerk-std()-Z" "tBodyGyro-std()-X" "tBodyGyro-std()-Y" "tBodyGyro-std()-Z" "tBodyGyroJerk-std()-X" "tBodyGyroJerk-std()-Y" "tBodyGyroJerk-std()-Z" "tBodyAccMag-std()" "tGravityAccMag-std()" "tBodyAccJerkMag-std()" "tBodyGyroMag-std()" "tBodyGyroJerkMag-std()" "fBodyAcc-std()-X" "fBodyAcc-std()-Y" "fBodyAcc-std()-Z" "fBodyAccJerk-std()-X" "fBodyAccJerk-std()-Y" "fBodyAccJerk-std()-Z" "fBodyGyro-std()-X" "fBodyGyro-std()-Y" "fBodyGyro-std()-Z" "fBodyAccMag-std()" "fBodyBodyAccJerkMag-std()" "fBodyBodyGyroMag-std()" "fBodyBodyGyroJerkMag-std()"
"WALKING" 23 0.28784425 -0.033054387 -0.11609568 0.97255091 -0.088948411 -0.016559963 0.13686107 0.19360396 -0.042948112 -0.060225192 -0.025238587 0.086067379 0.073119505 -0.11314236 -0.10876525 -0.083176059 -0.083176059 -0.16642425 -0.2681227 -0.52656302 -0.37506619 -0.1341393 -0.28516275 -0.34680547 0.027868533 0.0053032488 -0.37164804 -0.28401562 -0.38810514 -0.39262618 -0.4485692 -0.36261217 -0.28236835 -0.46013942 -0.25886445 -0.28573917 0.0071287569 -0.27620834 -0.35404627 0.11610687 -0.36570359 0.05100393 -0.57926256 0.19477147 -0.61694022 0.28970914 -0.25229841 -0.11023533 -0.040664178 -0.98462177 -0.98579661 -0.95485804 -0.2407383 -0.20306309 -0.34909409 -0.38568421 -0.50149541 -0.27406339 -0.48867843 -0.5849418 -0.47035307 -0.3863116 -0.3863116 -0.35757051 -0.57497197 -0.62107478 -0.20899237 -0.15363406 0.0059470185 -0.1805587 -0.16735937 -0.31471289 -0.41955483 -0.53239175 -0.34539846 -0.50016028 -0.35080176 -0.64603988 -0.65347772
"WALKING" 24 0.20803871 0.0095105126 -0.080870254 0.95145873 -0.21847727 0.04302283 0.09350344 -0.035886776 0.075593362 -0.086126543 -0.033503244 0.080845663 -0.14375399 -0.06824496 -0.026930176 -0.12634524 -0.12634524 -0.11047844 -0.14650156 -0.36285472 -0.15144733 0.1251221 -0.32431893 -0.38123672 0.13830017 0.43635036 -0.14855801 0.10680517 -0.28886688 -0.26737246 -0.23436289 0.28592567 -0.1959649 -0.25880897 -0.08484553 -0.18086568 0.14162496 -0.19913037 -0.074808836 0.24440655 0.084423547 -0.011814822 -0.31755394 0.3521571 -0.38265677 -0.060840551 -0.23451843 0.11291122 -0.34451506 -0.97866954 -0.96241361 -0.97040158 -0.12801933 0.26249486 -0.35209112 -0.35354708 -0.27186467 -0.15619688 -0.28887234 -0.3680194 -0.30830044 -0.193595 -0.193595 0.14739238 -0.37474148 -0.33714349 -0.26980813 0.035725539 -0.41061944 -0.18449759 0.34671664 -0.41323436 -0.40363181 -0.28520526 -0.25806385 -0.39445648 0.21519847 -0.53402676 -0.32616834
"WALKING" 25 0.25130664 -0.017979932 -0.10989417 0.9430213 -0.21301552 0.17967679 0.118028 0.26464513 -0.061393614 0.05728396 -0.1379946 0.13453916 0.019373153 0.045857322 0.013413371 -0.38055358 -0.38055358 -0.48623333 -0.45687632 -0.67717978 -0.48040755 -0.2145122 -0.67409783 -0.36270352 0.053844071 -0.19708387 -0.4873273 -0.38002624 -0.76762194 -0.3501298 -0.62415848 -0.41429257 -0.505893 -0.60920612 -0.51441013 -0.17056253 -0.37916011 -0.27199988 -0.46511686 0.024504467 -0.41698677 -0.04643609 -0.62948027 -0.12212349 -0.76372554 0.30827918 -0.48609676 -0.16390802 -0.55381037 -0.97912451 -0.96848934 -0.96439062 -0.4405794 -0.30476169 -0.78501279 -0.58407422 -0.52941901 -0.47172352 -0.5969345 -0.7591948 -0.63873887 -0.48093461 -0.48093461 -0.40223061 -0.55440472 -0.78023943 -0.48825494 -0.19030958 -0.52847404 -0.44128346 -0.26879405 -0.80040712 -0.60932465 -0.4894471 -0.5066099 -0.57016427 -0.38690104 -0.58117695 -0.82028973
"WALKING" 26 0.36168979 -0.0048903688 -0.078617214 0.97047642 -0.17299477 -0.025028586 0.16635395 -0.23214818 0.024287106 -0.030351878 -0.0040337234 0.097742446 0.18919905 -0.18791866 -0.16439304 -0.061859232 -0.061859232 -0.11564331 -0.41961079 -0.5429137 -0.049198525 0.028383391 -0.65709859 -0.36894356 0.13238596 0.088319552 -0.056584834 -0.078895995 -0.70071454 -0.3185184 -0.34500519 -0.15000629 -0.31258493 -0.50824325 -0.53532018 0.20144275 -0.062344622 0.036485575 -0.13625417 0.24485978 0.011627485 -0.021060551 -0.49133783 0.15964286 -0.53605097 0.10220761 -0.069012002 -0.0040395799 -0.60685567 -0.96389491 -0.98346311 -0.97691813 0.070952101 -0.033381052 -0.70323246 -0.5467703 -0.4177725 -0.59465956 -0.32384163 -0.6058004 -0.59802545 -0.20382079 -0.20382079 -0.019516002 -0.48510481 -0.53644524 -0.076913439 -0.085042536 -0.6098319 0.10575403 -0.047977104 -0.70399133 -0.62650077 -0.37229049 -0.65314186 -0.36819898 -0.065503162 -0.57055344 -0.56968603
"WALKING" 27 0.27904261 -0.022346328 -0.080195992 0.93087651 -0.30404588 0.038659593 0.18453062 -0.18468933 -0.089631298 -0.082441105 -0.00020273662 0.12078662 0.003507179 -0.054701339 -0.32966527 -0.18116835 -0.18116835 -0.15440942 -0.26169864 -0.38245634 -0.36061334 0.15144483 -0.38101509 -0.18201773 0.14069655 0.26390703 -0.30220066 0.064301384 -0.42385623 -0.26111765 -0.3969884 0.10447993 -0.15334147 -0.4505685 -0.1941172 -0.16199609 -0.097171498 0.39978488 -0.27684176 0.26556437 -0.16407741 -0.048086934 -0.40114354 0.25423826 -0.51127591 0.37902017 -0.37677563 0.25004398 -0.41788595 -0.99328077 -0.98159601 -0.97604917 -0.23531353 0.20496346 -0.49075754 -0.31428169 -0.46498705 -0.36735892 -0.17531452 -0.59757979 -0.16840209 -0.26619479 -0.26619479 -0.08272902 -0.38428815 -0.53159933 -0.38318165 0.22114154 -0.48927909 -0.23340212 0.27743152 -0.55785318 -0.36550374 -0.47785847 -0.49376634 -0.37399869 0.0056772051 -0.47927877 -0.59293266
"WALKING" 28 0.21525546 -0.025242374 -0.11250196 0.78103574 -0.28425044 -0.4469833 0.0034183156 0.17548136 0.39515358 0.11275387 0.013126812 -0.091453343 -0.25752311 -0.33745875 0.24257243 -0.074983823 -0.074983823 -0.31384382 -0.039872862 -0.51083332 -0.34977154 -0.087749721 -0.10849341 -0.52791666 -0.027358528 -0.06825151 -0.43451745 -0.27991934 -0.40727646 -0.3880447 -0.20903006 -0.50573138 -0.45137495 -0.18221844 -0.11196965 -0.065855691 -0.42720037 -0.19545384 -0.29903333 -0.012835523 -0.38705852 0.15909865 -0.34116845 -0.14343205 -0.59953367 0.39602789 -0.29534906 -0.0067227224 0.064045851 -0.95936171 -0.93417554 -0.94608238 -0.3816154 -0.2583261 -0.45791438 -0.5961716 0.099106092 -0.10774276 -0.55858875 -0.54496303 -0.48432402 -0.28990045 -0.28990045 -0.38592089 -0.21058729 -0.63403685 -0.27491736 -0.028153279 0.071784269 -0.3811882 -0.28529462 -0.50640094 -0.64267473 0.23386706 -0.18783626 -0.3947401 -0.38817277 -0.25967294 -0.7127677
"WALKING" 29 0.27505428 -0.0038509197 -0.1355217 0.94382183 -0.22412882 0.068864828 0.25319208 0.084860227 0.0015783534 0.087786482 -0.19774541 0.1049542 -0.48785585 -0.10613083 -0.12818338 -0.096601545 -0.096601545 -0.21517873 -0.11080675 -0.49428572 -0.21569062 0.2208443 -0.64312185 -0.41251159 0.030882614 0.1009765 -0.26154596 0.070832346 -0.68775369 -0.29667541 -0.2163496 0.087870359 -0.14314384 -0.39434952 -0.59291141 0.0032295513 -0.44495705 0.0025862356 -0.09558856 0.10663248 -0.19555858 0.008755712 -0.38397479 -0.0095612602 -0.58901051 -0.045031215 -0.18623474 0.24399765 -0.61860373 -0.9797616 -0.9514558 -0.98088093 -0.21049958 0.086692317 -0.73227343 -0.2682304 -0.15143769 -0.66055538 -0.28530509 -0.57439162 -0.65935063 -0.17447621 -0.17447621 -0.19457011 -0.33477579 -0.57263366 -0.17485327 0.1774734 -0.63449521 -0.22663189 0.027661202 -0.77808412 -0.30914813 -0.037130461 -0.71696081 -0.35039764 -0.19750094 -0.4149625 -0.58057166
"WALKING" 30 0.28170417 -0.0077156447 -0.17143402 0.93592126 0.098545125 -0.18532126 -0.1877486 0.20275827 0.076118589 -0.0003536749 -0.063527589 0.07734329 0.039639527 0.037205814 -0.32748495 -0.20663433 -0.20663433 -0.32748665 -0.42281474 -0.6438748 -0.32430057 -0.30468548 -0.25513188 -0.2821078 -0.028864262 -0.22054799 -0.37754148 -0.44100631 -0.43161572 -0.29485381 -0.41531499 -0.42254029 -0.55462866 -0.59364458 -0.34921148 -0.16435558 -0.15767786 0.0042729455 -0.39874563 0.15846247 -0.37071716 0.081741741 -0.6617171 0.088374119 -0.7045634 0.064569974 -0.35006809 -0.32505905 -0.10411616 -0.9719503 -0.95475949 -0.91140405 -0.34433847 -0.43604542 -0.42387175 -0.62158848 -0.54641614 -0.28148992 -0.68471364 -0.67854274 -0.53708922 -0.45859435 -0.45859435 -0.39764107 -0.64232142 -0.70844843 -0.36042246 -0.37868498 -0.094666468 -0.36734293 -0.47080133 -0.41568501 -0.64335047 -0.52264447 -0.32618581 -0.57932963 -0.43744974 -0.69030286 -0.7339934
"WALKING_DOWNSTAIRS" 1 0.24647895 0.017070635 -0.079826427 0.94680616 -0.24241092 0.094585014 0.078224815 0.042769304 0.16027937 -0.030722822 -0.0052889808 0.092101347 -0.13851653 -0.10489037 0.0077987676 -0.32592748 -0.32592748 -0.42297828 -0.51378644 -0.65714159 -0.36337045 -0.27863912 -0.65179227 -0.48217512 0.008283962 -0.10955152 -0.41060545 -0.36656217 -0.70448475 -0.28463701 -0.18811235 0.2407618 -0.57449231 -0.62783907 -0.57324007 0.064420518 -0.41574764 -0.135561 -0.42854003 0.16294137 -0.4312035 0.22657427 -0.68111003 0.075410561 -0.75509697 0.21785227 -0.3774715 -0.25177672 -0.59339382 -0.98253967 -0.95964009 -0.97594995 -0.38068067 -0.35585921 -0.7501073 -0.67077185 -0.51410056 -0.58279775 -0.51969502 -0.74874506 -0.7278666 -0.48430809 -0.48430809 -0.47959084 -0.63115011 -0.77751632 -0.38303981 -0.28459974 -0.59326728 -0.40391029 -0.38922135 -0.79780358 -0.70131464 -0.45881051 -0.6239843 -0.59815671 -0.55215585 -0.66057937 -0.82828474
"WALKING_DOWNSTAIRS" 2 0.27384685 -0.031459083 -0.062369767 0.92678176 -0.18306871 -0.17466308 -0.44301099 0.0677664 0.0054824141 0.1279007 -0.078616268 0.057866905 -0.52072008 -0.37512544 -0.5757342 0.094919403 0.094919403 0.1883743 0.15151721 -0.031046957 -0.011394117 0.24541697 -0.04774117 0.04358441 0.0048297041 0.31620324 0.062278651 0.10156634 -0.056611238 -0.31118206 -0.44350227 -0.034214169 0.26627784 0.11116227 0.045488182 0.04221848 0.0063250494 0.35478158 0.080795413 0.52357325 0.098491646 0.15162206 -0.029370932 0.36059594 -0.11714171 0.42805831 -0.04123171 0.23550764 -0.083117167 -0.97743708 -0.93803227 -0.93068552 0.11679678 0.17446777 -0.064334908 -0.053582925 0.071748716 -0.17063209 0.016649989 -0.053563675 -0.22590396 -0.098002318 -0.098002318 0.039825502 0.0079660803 -0.17624982 -0.053138207 0.15170767 -0.18067678 0.075373471 0.1768398 -0.070354781 -0.15587309 0.039012501 -0.33108262 -0.35721052 -0.048154032 -0.14037733 -0.32361522
"WALKING_DOWNSTAIRS" 3 0.30421119 0.013697569 -0.1275995 0.86052904 -0.38542342 -0.2385112 -0.0086277405 0.010113553 0.039871288 0.00040430732 -0.19380392 0.053151007 -0.35497145 0.099584973 0.36964701 -0.098904496 -0.098904496 -0.11065024 -0.22140032 -0.37350353 -0.26197294 0.10302326 -0.35770606 -0.13956103 0.037716964 -0.18424263 -0.12047045 0.0074747666 -0.51213163 -0.081617346 -0.3156564 -0.60770616 -0.14680403 -0.35714759 -0.096880032 0.044529325 -0.14378143 0.1864047 -0.31229965 0.25078264 -0.083186424 0.37595106 -0.34229024 0.37095741 -0.50148208 0.23660864 -0.34618436 0.19388338 -0.13922818 -0.97145907 -0.97551626 -0.9689682 -0.113085 0.17698836 -0.49340918 -0.36775672 -0.34741107 -0.229225 -0.10533284 -0.47989814 -0.42590541 -0.33122408 -0.33122408 -0.028858626 -0.34064179 -0.41917927 -0.38246899 0.16472204 -0.097590986 -0.18596425 0.27916459 -0.47578926 -0.4385912 -0.34604403 -0.34833596 -0.44573649 0.032728789 -0.45502677 -0.36430838
"WALKING_DOWNSTAIRS" 4 0.31812224 -0.030399242 -0.13141074 0.95543262 -0.2243694 0.11425176 -0.047486153 -0.063984706 0.13953408 0.011768434 -0.067821423 0.060455568 -0.22989212 -0.023649097 -0.32312212 0.031829147 0.031829147 -0.071021554 -0.18278235 -0.4538644 -0.14344119 0.0036622426 -0.34075889 -0.27583884 0.28428859 0.41543231 -0.11975422 0.017980476 -0.36158108 -0.22513346 -0.0076962686 0.18011963 -0.061486839 -0.53174267 -0.023237562 -0.10353947 -0.15216035 0.13252451 -0.069044745 0.28610476 -0.087861209 0.13713957 -0.45633517 0.28383798 -0.51296946 0.42533479 0.0061995835 -0.059950144 -0.31439359 -0.92844863 -0.9505898 -0.94855786 -0.0069510686 0.0099517738 -0.41662308 -0.25896647 -0.50755476 -0.13808303 -0.16111906 -0.66989717 -0.16364951 -0.19208712 -0.19208712 -0.041214574 -0.39502829 -0.44679292 0.059438031 -0.1557823 -0.35403537 0.020285529 -0.074248359 -0.46947787 -0.32164585 -0.49659622 -0.25805909 -0.39648309 0.011815647 -0.45673128 -0.4065971
"WALKING_DOWNSTAIRS" 5 0.26819376 -0.012730069 -0.093652628 0.94419001 -0.1587575 -0.14252678 -0.035809932 -0.013648953 0.25105707 -0.011713496 -0.013529289 0.15682736 -0.12026107 -0.0042298159 -0.18784706 -0.16544768 -0.16544768 -0.16495084 -0.093372621 -0.086230814 -0.3371315 -0.17182516 0.063412149 -0.32361523 -0.037764839 0.11459022 -0.35257644 -0.28022282 -0.066670354 -0.2799317 -0.46675266 -0.45074202 -0.36755069 0.12700542 -0.29084426 -0.21571679 0.039225286 -0.088743239 -0.13485168 0.28863771 -0.075290045 0.050816272 0.20182032 0.45712012 0.061487608 0.293295 -0.38369784 -0.20389739 0.14800031 -0.98123535 -0.97279061 -0.9660382 -0.33327333 -0.20880414 -0.050110066 -0.5012925 0.17828866 -0.30512582 -0.41128162 0.17295521 -0.44636714 -0.24964632 -0.24964632 -0.071436518 0.094971465 0.13542327 -0.40297074 -0.27198935 0.10388811 -0.37234906 -0.18273593 -0.034555266 -0.54372067 0.20054391 -0.37330765 -0.43985403 -0.072782923 -0.1916902 0.14917233
"WALKING_DOWNSTAIRS" 6 0.30865971 -0.0075759777 -0.080628069 0.96229854 -0.11379098 -0.14548449 0.1662585 0.22908845 0.052282587 -0.02355258 -0.060351419 0.062196166 -0.067902372 -0.038168123 -0.072515175 -0.29002028 -0.29002028 -0.37588051 -0.42423116 -0.5160112 -0.47108408 -0.17072191 -0.25730382 -0.25617538 0.16306604 0.046181642 -0.4776469 -0.29012933 -0.37294849 -0.1675313 -0.28425518 -0.33147559 -0.53000775 -0.45536414 -0.42017004 -0.24257419 0.039417726 -0.23238461 -0.38138591 0.25303956 -0.37867455 0.039461842 -0.52015931 0.3268292 -0.55507627 0.10587318 -0.44418466 -0.17910985 -0.24072204 -0.98567634 -0.97888278 -0.97801241 -0.48053526 -0.25839975 -0.42487032 -0.59136724 -0.46482316 -0.42771037 -0.59174053 -0.48132803 -0.56793806 -0.41909352 -0.41909352 -0.33762214 -0.54790393 -0.53625616 -0.4338001 -0.23537268 -0.29225617 -0.53167863 -0.27330989 -0.47439492 -0.61180779 -0.47451513 -0.48241609 -0.53138666 -0.29225462 -0.65080162 -0.5439419
"WALKING_DOWNSTAIRS" 7 0.27871629 0.0023353331 -0.10661167 0.91499523 -0.10817398 0.29995993 0.039499955 0.065710283 -0.013758009 -0.0089915416 -0.066645896 0.10952281 -0.15279228 -0.026009786 -0.092086908 -0.37605753 -0.37605753 -0.50298206 -0.38876679 -0.66231405 -0.64313821 -0.20687715 -0.54135079 -0.3447545 -0.14943009 -0.19088165 -0.64870157 -0.38150454 -0.64724513 -0.26069839 -0.4885703 -0.53706603 -0.47101751 -0.72311513 -0.5440211 -0.38280544 -0.31984739 -0.14399731 -0.56725888 0.14675109 -0.51714454 0.13778424 -0.58738925 -0.056361554 -0.76616095 0.03973704 -0.58124174 -0.09512263 -0.42377521 -0.98542855 -0.96455762 -0.97471658 -0.59140615 -0.31753097 -0.63840108 -0.38309971 -0.62499484 -0.53289808 -0.45928708 -0.81926039 -0.60518692 -0.54218935 -0.54218935 -0.49616323 -0.50646216 -0.73919714 -0.55900155 -0.096984527 -0.40770387 -0.5701296 -0.29246452 -0.62912827 -0.37186798 -0.57798069 -0.57187241 -0.59911438 -0.47305103 -0.5374472 -0.72454722
"WALKING_DOWNSTAIRS" 8 0.28797961 0.018490927 -0.083615851 0.95749233 -0.12156741 0.11608232 0.31901865 -0.27726375 -0.17992576 -0.013317427 -0.078493906 0.091498075 -0.26062934 -0.18231596 -0.44262832 -0.17603586 -0.17603586 -0.3081927 -0.38208601 -0.54274435 -0.27892538 -0.060323731 -0.37478854 -0.33356207 -0.089185909 0.239061 -0.35323147 -0.30442645 -0.3686563 -0.30903231 -0.54276378 -0.078770526 -0.37470386 -0.55860052 -0.22788893 -0.12334107 0.1558907 0.19024729 -0.3773244 0.16956759 -0.24290012 -0.058648401 -0.56279125 0.22897757 -0.61463913 0.49867001 -0.29682226 -0.057703738 -0.36805885 -0.97694317 -0.98461843 -0.97057856 -0.33802351 -0.27677747 -0.3965475 -0.46235119 -0.60913848 -0.33244035 -0.45926633 -0.6237471 -0.47950704 -0.42784039 -0.42784039 -0.26818008 -0.56956892 -0.638783 -0.30392438 -0.11576401 -0.41509191 -0.38130589 -0.29521318 -0.42136638 -0.49119663 -0.64670001 -0.43149611 -0.54694898 -0.30504473 -0.65053472 -0.70034515
"WALKING_DOWNSTAIRS" 9 0.23098736 0.0088719087 -0.14708507 0.96889879 -0.17199984 -0.023148313 0.18175115 -0.23016295 0.43286597 -0.36882366 0.076721475 0.23812055 -0.055570582 -0.15782354 -0.1232819 -0.21796298 -0.21796298 -0.23177777 -0.36171755 -0.63361178 -0.27533271 -0.22899163 -0.2916512 -0.4665744 0.2564831 0.32030182 -0.30268392 -0.31345382 -0.36267902 -0.36633132 -0.20993204 -0.29151633 -0.55953665 -0.63852585 -0.33945601 -0.23102994 0.076652415 -0.093321914 -0.34503405 0.25765632 -0.27811068 0.069867281 -0.61224232 -0.14361649 -0.70069725 -0.051902495 -0.29793431 -0.27371899 -0.28649414 -0.98981556 -0.95994483 -0.80229823 -0.27241268 -0.21661844 -0.34796174 -0.61130631 -0.65484277 -0.25230225 -0.57683318 -0.74379346 -0.40511998 -0.40671005 -0.40671005 -0.23835439 -0.5257424 -0.68240887 -0.30698384 -0.34481481 -0.34117286 -0.30499405 -0.16402198 -0.33379819 -0.62893451 -0.66771133 -0.29412189 -0.53628426 -0.19362783 -0.55042128 -0.68116614
"WALKING_DOWNSTAIRS" 10 0.37273706 -0.038901218 -0.10245876 0.94630752 -0.23032127 -0.10950559 -0.35093788 0.013365757 -0.44515457 0.067654199 -0.086199021 0.1435698 -0.10778474 0.040519033 -0.18643237 -0.26721388 -0.26721388 -0.35070825 -0.42916945 -0.57956795 -0.37895975 -0.10364194 -0.40739333 -0.1861169 0.058442226 0.10377835 -0.47145988 -0.17925028 -0.56919002 -0.21540242 -0.14518034 -0.31953742 -0.43837857 -0.55470572 -0.42551315 -0.018983728 -0.035976377 -0.13846346 -0.3985985 0.16111356 -0.3910915 0.24344632 -0.48312124 0.014692064 -0.64258953 -0.12189821 -0.41343932 -0.087611338 -0.35003358 -0.9765374 -0.98432352 -0.97715606 -0.46889569 -0.098070831 -0.60560409 -0.53049479 -0.52213478 -0.43952552 -0.38910101 -0.66958757 -0.56052557 -0.4248069 -0.4248069 -0.40707282 -0.47994494 -0.61017165 -0.42748814 -0.13660346 -0.36926417 -0.51452152 -0.068585293 -0.63990375 -0.56014253 -0.50633915 -0.49532498 -0.52895871 -0.4316684 -0.56864757 -0.59650498
"WALKING_DOWNSTAIRS" 11 0.3793747 -0.024638324 -0.13872856 0.93844747 -0.22022744 -0.12857234 -0.025798415 0.037172806 -0.0049310753 -0.022591106 0.00058310103 0.066967754 -0.092777987 -0.021539448 0.12342075 -0.21970599 -0.21970599 -0.30674728 -0.38596518 -0.51636921 -0.31332182 -0.16455311 -0.30591388 -0.49768178 -0.032956731 -0.06574236 -0.37742807 -0.26550005 -0.43911162 -0.38301713 -0.47525458 -0.20145998 -0.44355122 -0.47154076 -0.23022121 -0.12201936 -0.17093265 -0.15509839 -0.28943034 0.13191552 -0.31616251 0.20754539 -0.54346789 0.13414549 -0.58636014 0.079770213 -0.32958044 -0.17192059 -0.25811402 -0.98770759 -0.96971767 -0.94929001 -0.36634529 -0.21169106 -0.50418619 -0.59140464 -0.47884419 -0.24418625 -0.44246574 -0.59279929 -0.40771294 -0.36261351 -0.36261351 -0.38640341 -0.52260165 -0.5886474 -0.33602796 -0.22811414 -0.29004265 -0.41171769 -0.20458477 -0.56934536 -0.63895197 -0.48706538 -0.31783413 -0.50680754 -0.49395083 -0.59038429 -0.61869543
"WALKING_DOWNSTAIRS" 12 0.23322969 -0.034451457 -0.10481584 0.96499186 -0.12438343 0.059974802 -0.3779065 0.3786301 -0.0032862142 0.046158297 -0.16855217 0.11431636 0.034744995 -0.34490216 -0.30408831 -0.095760882 -0.095760882 -0.23092219 -0.23631896 -0.47889761 -0.058764631 0.033071127 -0.3569095 -0.043164647 0.14253667 -0.046897107 -0.12672095 -0.020735143 -0.47362419 -0.20904568 -0.019441619 -0.081509052 -0.41580626 -0.23942966 -0.39976186 0.36325849 -0.23221538 0.19135262 -0.21316814 0.1622343 -0.11664124 -0.16818518 -0.41348156 0.1668105 -0.57002171 0.12061859 -0.17495314 0.0043143539 -0.31542637 -0.97730911 -0.96937328 -0.94918498 -0.17305455 -0.059408008 -0.54547821 -0.57777031 -0.11749938 -0.48126437 -0.3390115 -0.54691906 -0.51831733 -0.23429174 -0.23429174 -0.12518641 -0.37367699 -0.55457878 -0.22539443 -0.075163868 -0.34628546 -0.30793293 -0.18039491 -0.61977278 -0.63013735 -0.056066682 -0.55835006 -0.36525886 -0.14179747 -0.45351516 -0.56463172
"WALKING_DOWNSTAIRS" 13 0.28053646 -0.00021720285 -0.10285067 0.97717123 -0.15343509 0.02167743 -0.24279845 0.085204563 -0.082405764 -0.038141005 0.0075821681 0.066558027 -0.33197679 0.019580789 0.12256001 -0.19375031 -0.19375031 -0.30757911 0.036654527 -0.4366774 -0.33315845 -0.10245042 -0.29836217 -0.10680508 0.090692831 -0.050644309 -0.35263422 -0.18883201 -0.44836642 -0.17689616 -0.16995801 -0.11727506 -0.21230402 -0.1909218 -0.22290143 -0.02078042 -0.44266358 -0.2707916 -0.31901778 0.15124746 -0.27262866 0.36215543 -0.32055535 -0.073736644 -0.55993792 0.33861851 -0.36816214 -0.1287899 -0.10782839 -0.97572398 -0.98064663 -0.94955777 -0.35425732 -0.16530121 -0.50780762 -0.2670828 0.021983312 -0.13922671 -0.31924973 -0.50301608 -0.47097382 -0.37275056 -0.37275056 -0.3162032 -0.20208359 -0.53098193 -0.38239205 -0.19837341 -0.080038433 -0.41558478 -0.19661938 -0.56656352 -0.28916413 0.12662092 -0.19212657 -0.50242139 -0.37919423 -0.25971575 -0.52631316
"WALKING_DOWNSTAIRS" 14 0.33322745 -0.024943465 -0.15891904 0.90415426 -0.36687719 0.020979978 0.068800214 0.044598151 -0.028014185 -0.073717191 -0.055667373 0.067834449 -0.11420577 -0.014836167 -0.11472896 -0.10552119 -0.10552119 -0.23473327 -0.51689956 -0.6477052 -0.15993792 -0.11389059 -0.39781216 -0.29880036 -0.0418467 -0.030308667 -0.11588454 -0.23953782 -0.49365032 -0.10191615 -0.28852545 -0.24463515 -0.56822376 -0.63844937 -0.41878265 0.093663621 -0.2061493 -0.032579313 0.055918606 0.13409411 -0.17082609 0.081057795 -0.66841826 0.1769706 -0.69171053 0.21584563 -0.10414406 -0.013973355 -0.32971411 -0.90372096 -0.93569505 -0.90429661 -0.072874574 -0.19711085 -0.5394561 -0.68783383 -0.58240293 -0.4271434 -0.51763767 -0.73380219 -0.53060367 -0.0090930802 -0.0090930802 -0.057955119 -0.65042438 -0.6665056 -0.083040273 -0.026085363 -0.34484003 -0.10967897 -0.20387834 -0.58341407 -0.72652131 -0.55407547 -0.48217404 -0.2017641 0.062922317 -0.69793875 -0.65830583
